stu_id,cls_id,sch_id,BROMP Observed?,variable,Who am I?,Random values for sorting,Rater Assigned,code,valence,note
stu_CQRFU18177,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 16,I can make my friend laugh,0.911273821,Frank,47,positive,
stu_CQRFU18177,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 16,I can make my friend laugh,0.911273821,Frank,10,positive,
stu_DZJHT48666,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 7,I'm the youngest out of my siblings,0.911385015,Frank,12,neutral,
stu_YBWGX96937,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 17,i like red,0.911669695,Frank,24,positive,
stu_ERQCY81201,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 1,I am a hardworking student,0.911788053,Frank,41,positive,
stu_ERQCY81201,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 1,I am a hardworking student,0.911788053,Frank,14,positive,
stu_YXJEP22115,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 20,I am a good person,0.911865736,Frank,40,positive,
stu_YXJEP22115,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 20,I am a good person,0.911865736,Frank,21,none,
stu_ORUUL82324,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 1,I'm 11 years old,0.911960436,Frank,4,11,
stu_RUZUK44953,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 13,I am a person who prefers summer.,0.912711275,Frank,24,positive,
stu_RUZUK44953,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 13,I am a person who prefers summer.,0.912711275,Frank,21,none,
stu_VTRUH97046,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 9,I love volleyball.,0.913122771,Frank,29,positive,
stu_VTRUH97046,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 9,I love volleyball.,0.913122771,Frank,24,positive,
stu_QCKDZ64012,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 19,im smart,0.91330357,Frank,43,positive,
stu_CETOG17008,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 3,black,0.913694888,Frank,6,black,
stu_RDOVU20570,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 18,I am a person who is shy,0.914043233,Frank,44,positive,
stu_RDOVU20570,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 18,I am a person who is shy,0.914043233,Frank,21,none,
stu_QZOUO83023,cls_FBBRP25979,sch_QQLIR33891,YES,TST Respose 12,I love my family,0.914216372,Frank,24,positive,
stu_QZOUO83023,cls_FBBRP25979,sch_QQLIR33891,YES,TST Respose 12,I love my family,0.914216372,Frank,12,positive,
stu_MTCIM85775,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 18,A good observer,0.914254519,Frank,44,positive,
stu_BDAZF88230,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 6,I am someone who will be successful,0.914620179,Frank,41,positive,
stu_PKXZK94759,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 10,I'm somebody who likes to use Pintrest,0.914723462,Frank,27,positive,
stu_PKXZK94759,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 10,I'm somebody who likes to use Pintrest,0.914723462,Frank,24,positive,
stu_EJIML93711,cls_AJBUO63250,sch_KACVP55227,,TST Respose 7,I don't like to write,0.915119655,Frank,25,negative,
stu_EJIML93711,cls_AJBUO63250,sch_KACVP55227,,TST Respose 7,I don't like to write,0.915119655,Frank,24,negative,
stu_ZQMQQ26810,cls_HEBLM24075,sch_KACVP55227,,TST Respose 17,i love clothes,0.915821105,Frank,30,positive,
stu_ZQMQQ26810,cls_HEBLM24075,sch_KACVP55227,,TST Respose 17,i love clothes,0.915821105,Frank,24,positive,
stu_TYPZX10676,cls_YLGBO89611,sch_KACVP55227,,TST Respose 18,i love to travel.,0.915895392,Frank,31,positive,
stu_TYPZX10676,cls_YLGBO89611,sch_KACVP55227,,TST Respose 18,i love to travel.,0.915895392,Frank,24,positive,
stu_WQGUY90279,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 8,My favorite color is red,0.916113745,Frank,24,positive,
stu_BJJXN95776,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 19,I love puzzles,0.916136549,Frank,24,positive,
stu_WQGUY90279,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 6,I play video games,0.916473237,Frank,28,neutral,
stu_SELBD60428,cls_AJBUO63250,sch_KACVP55227,,TST Respose 2,[FIRST LAST NAME],0.9164889,Frank,5,none,
stu_WWNBY52737,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 12,I am tan.,0.91711667,Frank,35,neutral,
stu_FQKSK24193,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 6,i have a b in math,0.917245523,Frank,25,neutral,
stu_KOUYR40301,cls_SYHWK05211,sch_KACVP55227,,TST Respose 2,i like [TEACHER]'s class,0.917275024,Frank,24,positive,
stu_KOUYR40301,cls_SYHWK05211,sch_KACVP55227,,TST Respose 2,i like [TEACHER]'s class,0.917275024,Frank,14,positive,
stu_YSQPA55709,cls_OUMSN73782,sch_QQLIR33891,,TST Respose 19,i have blonde hair,0.917275122,Frank,35,neutral,
stu_UEDQL23543,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 18,i speak creole,0.917723848,Frank,25,neutral,
stu_UEDQL23543,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 18,i speak creole,0.917723848,Frank,22,speakscreole,
stu_QPHPK12517,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 5,kind,0.917875867,Frank,44,positive,
stu_YBWGX96937,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 3,i like book,0.918080442,Frank,25,positive,
stu_YBWGX96937,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 3,i like book,0.918080442,Frank,24,positive,
stu_FWPPR22255,cls_YFPVJ06178,sch_KACVP55227,YES,TST Respose 17,I got a lot a lot of friends,0.918328027,Frank,10,positive,
stu_OCRTY88035,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 10,I am someone that loves the color red and blue.,0.918398706,Frank,24,positive,
stu_XUDYN03051,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 13,I get mad easily,0.918805008,Frank,45,neutral,
stu_DJCZE13885,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 14,I like sherbet.,0.918813733,Frank,24,positive,
stu_WAWDW95831,cls_SYHWK05211,sch_KACVP55227,,TST Respose 6,I am good at soccer.,0.918838469,Frank,29,positive,
stu_PSHZT50501,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 18,I am a strong person,0.919167517,Frank,35,neutral,
stu_PSHZT50501,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 18,I am a strong person,0.919167517,Frank,21,none,
stu_STIXI97047,cls_CXLDP17094,sch_KACVP55227,,TST Respose 6,I am [FIRST NAME].,0.919171147,Frank,5,none,
stu_HXXCS05602,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 16,i'm good a dancing,0.920067251,Frank,26,positive,
stu_QEGJI54214,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 8,i am a cat lover,0.920328589,Frank,24,positive,
stu_EUWJA76858,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 14,I like doing my hair.,0.920386159,Frank,30,positive,
stu_EUWJA76858,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 14,I like doing my hair.,0.920386159,Frank,24,positive,
stu_BCRYB29652,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 7,I like cats,0.920836833,Frank,24,positive,
stu_LDUML32113,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 12,i like nature,0.921539089,Frank,24,positive,
stu_LTSJK02079,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 3,I like rocks,0.921541069,Frank,24,positive,
stu_WZRKM29688,cls_HEBLM24075,sch_KACVP55227,,TST Respose 5,i like cod,0.921614517,Frank,24,positive,
stu_STIXI97047,cls_CXLDP17094,sch_KACVP55227,,TST Respose 18,I am [LAST NAME] .,0.921687082,Frank,5,none,
stu_WXAMH04104,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 8,i like video games,0.921756726,Frank,28,positive,
stu_WXAMH04104,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 8,i like video games,0.921756726,Frank,24,positive,
stu_CHVFQ54169,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 8,My fav food is French fry.,0.922036653,Frank,24,positive,
stu_SOWGI28002,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 5,I am someone who loves fanta,0.922053135,Frank,24,positive,
stu_BDAZF88230,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 3,I am a mathematician,0.922429549,Frank,25,positive,
stu_MXNSB23169,cls_HJQZF25095,sch_KACVP55227,,TST Respose 1,I am [FIRST NAME].,0.922729453,Frank,5,none,
stu_SQLXP95993,cls_MFUGV02425,sch_QQLIR33891,,TST Respose 11,I like to do my hair,0.922765304,Frank,30,positive,
stu_SQLXP95993,cls_MFUGV02425,sch_QQLIR33891,,TST Respose 11,I like to do my hair,0.922765304,Frank,24,positive,
stu_ANQAT24428,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 11,someone who likes ice cream,0.923125373,Frank,24,positive,
stu_DERZZ01872,cls_GIJEF48865,sch_KACVP55227,,TST Respose 8,I have good grades.,0.923287655,Frank,43,positive,
stu_DERZZ01872,cls_GIJEF48865,sch_KACVP55227,,TST Respose 8,I have good grades.,0.923287655,Frank,14,positive,
stu_DERZZ01872,cls_GIJEF48865,sch_KACVP55227,,TST Respose 8,I have good grades.,0.923287655,Frank,25,positive,
stu_PNNIR08301,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 8,I like the color green.,0.923324805,Frank,24,positive,
stu_JTZYY08754,cls_JTMRB81339,sch_KACVP55227,,TST Respose 7,don't care about anything but me,0.92377614,Frank,44,neutral,
stu_TSQUQ54202,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 17,I am the third oldest kid.,0.923834472,Frank,12,neutral,
stu_TSQUQ54202,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 17,I am the third oldest kid.,0.923834472,Frank,4,child,
stu_YGBLH44260,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 10,I get very stressed when I am confused.,0.924077189,Frank,45,negative,
stu_YXBHV58732,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 20,I like science,0.924348358,Frank,25,positive,
stu_YXBHV58732,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 20,I like science,0.924348358,Frank,24,positive,
stu_VENGZ10475,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 1,A child,0.924635642,Frank,4,child,
stu_TRKWP48352,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 15,I am a person who likes to were bracelets sometimes,0.925464501,Frank,30,neutral,
stu_TRKWP48352,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 15,I am a person who likes to were bracelets sometimes,0.925464501,Frank,21,none,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 4,I am a students from 6 gradesom,0.925555522,Frank,22,sixthgrader,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 4,I am a students from 6 gradesom,0.925555522,Frank,4,child,
stu_DHTXQ91573,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 4,I am a students from 6 gradesom,0.925555522,Frank,14,neutral,
stu_IZQGI75719,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 15,i like hanging out with my friends,0.925837435,Frank,31,positive,
stu_IZQGI75719,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 15,i like hanging out with my friends,0.925837435,Frank,10,positive,
stu_IZQGI75719,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 15,i like hanging out with my friends,0.925837435,Frank,24,positive,
stu_WWNBY52737,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 20,I am the best person I know.,0.926135675,Frank,40,positive,
stu_MYCLF44200,cls_UZFMO35109,sch_QQLIR33891,,TST Respose 17,I like nike.,0.926191174,Frank,24,positive,
stu_WHBZD81732,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 17,no,0.926195552,Frank,48,none,
stu_OIYXZ27717,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 7,I am someone who like roller skating,0.926317827,Frank,29,positive,
stu_OIYXZ27717,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 7,I am someone who like roller skating,0.926317827,Frank,24,positive,
stu_IDHIE84911,cls_YFPVJ06178,sch_KACVP55227,YES,TST Respose 4,am fonny,0.926583817,Frank,44,positive,
stu_TFTDG28078,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 8,a puerto rican girl.,0.926750618,Frank,7,puertorican,
stu_TFTDG28078,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 8,a puerto rican girl.,0.926750618,Frank,2,girl,
stu_MIJEQ06664,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 18,I like my school,0.926815735,Frank,24,positive,
stu_MIJEQ06664,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 18,I like my school,0.926815735,Frank,14,positive,
stu_SELBD60428,cls_AJBUO63250,sch_KACVP55227,,TST Respose 3,[FIRST LAST NAME],0.927051166,Frank,5,none,
stu_CNIXS57234,cls_ERQJB18593,sch_QQLIR33891,,TST Respose 14,I have a cat and kittins,0.927436181,Frank,32,none,
stu_RFRYE74718,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 19,I am a writer,0.927601382,Frank,25,neutral,
stu_KCRZD23226,cls_JDASF17902,sch_KACVP55227,,TST Respose 13,I like eat icream,0.92762064,Frank,24,positive,
stu_MMZHT88458,cls_QZQQW97177,sch_KACVP55227,,TST Respose 6,i love anime very much,0.927740191,Frank,24,positive,
stu_VFKRH03938,cls_SLKYU63739,sch_QQLIR33891,,TST Respose 9,i love celtics games,0.928320206,Frank,24,positive,
stu_NRKZA72454,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 20,I suck at basketball,0.928387995,Frank,29,negative,
stu_NMWSA27732,cls_UZFMO35109,sch_QQLIR33891,,TST Respose 7,my favorite color is blue,0.929040884,Frank,24,positive,
stu_WAFQN21754,cls_TNHXN45809,sch_RSWHG50450,YES,TST Respose 1,A student,0.929280817,Frank,14,neutral,
stu_YXBHV58732,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 13,I like school filtrips,0.929369198,Frank,24,positive,
stu_YXBHV58732,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 13,I like school filtrips,0.929369198,Frank,14,positive,
stu_MXNSF14478,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 14,I love asian drinks and water,0.929620452,Frank,24,positive,
stu_DUOEM76163,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 5,I'm part Greek and Italian.,0.929768513,Frank,7,greek and italian,
stu_THKBG93560,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 13,I have Brown. Eyes,0.929993111,Frank,35,neutral,
stu_IGLSS89625,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 13,rvfgth,0.930101978,Frank,48,none,
stu_XXEBH66449,cls_GIJEF48865,sch_KACVP55227,,TST Respose 20,I am a student,0.930124084,Frank,14,neutral,
stu_YXJEP22115,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 17,I am smart,0.930347306,Frank,43,positive,
stu_PYEUW09959,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 1,I am smart,0.930816474,Frank,43,positive,
stu_WCANG48942,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 3,I sometimes like Math.,0.931006238,Frank,25,positive,
stu_WCANG48942,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 3,I sometimes like Math.,0.931006238,Frank,24,positive,
stu_WBAVA84528,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 13,i'm a youtuber @[USERNAME],0.931195256,Frank,27,neutral,
stu_WBAVA84528,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 13,i'm a youtuber @[USERNAME],0.931195256,Frank,5,none,
stu_WXAMH04104,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 20,im the youngest child,0.931249624,Frank,4,child,
stu_HVWUJ52450,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 11,i like cod,0.931336558,Frank,24,positive,
stu_LVOOZ80056,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 7,I am student.,0.931461027,Frank,14,neutral,
stu_PSHPN85751,cls_SYHWK05211,sch_KACVP55227,,TST Respose 7,add nme on fortnite [USERNAME],0.931655467,Frank,28,neutral,
stu_PSHPN85751,cls_SYHWK05211,sch_KACVP55227,,TST Respose 7,add nme on fortnite [USERNAME],0.931655467,Frank,5,none,
stu_MRIWT64391,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 16,i like games,0.931678759,Frank,28,positive,
stu_MRIWT64391,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 16,i like games,0.931678759,Frank,24,positive,
stu_WRQAA62017,cls_GIJEF48865,sch_KACVP55227,,TST Respose 10,I am funny,0.932158949,Frank,44,positive,
stu_QOGPO20181,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 12,l like to do cartwheels sometimes,0.932327356,Frank,29,positive,
stu_QOGPO20181,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 12,l like to do cartwheels sometimes,0.932327356,Frank,24,positive,
stu_SOWGI28002,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 15,I am someone who loves lip gloss,0.933005577,Frank,30,positive,
stu_SOWGI28002,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 15,I am someone who loves lip gloss,0.933005577,Frank,24,positive,
stu_PYEUW09959,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 8,I like to eat,0.933148197,Frank,24,positive,
stu_KOIIB68446,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 19,I like playing with my brothers hair,0.933289095,Frank,24,positive,
stu_KOIIB68446,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 19,I like playing with my brothers hair,0.933289095,Frank,12,neutral,
stu_EJIML93711,cls_AJBUO63250,sch_KACVP55227,,TST Respose 18,I like my phone,0.933384722,Frank,27,positive,
stu_EJIML93711,cls_AJBUO63250,sch_KACVP55227,,TST Respose 18,I like my phone,0.933384722,Frank,24,positive,
stu_NWRRC44615,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 9,i am in 6th grade,0.933425538,Frank,22,sixthgrader,
stu_NWRRC44615,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 9,i am in 6th grade,0.933425538,Frank,14,neutral,
stu_CULOH75877,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 19,I like the beach,0.933493912,Frank,24,positive,
stu_CJHBB29429,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 2,i am a person that likes to eat,0.933628554,Frank,24,positive,
stu_CJHBB29429,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 2,i am a person that likes to eat,0.933628554,Frank,21,none,
stu_UYFTQ45542,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 1,A speedstar,0.933802663,Frank,48,none,
stu_KWMWG76590,cls_CXLDP17094,sch_KACVP55227,YES,TST Respose 19,i am cool,0.933873345,Frank,46,positive,
stu_TYPZX10676,cls_YLGBO89611,sch_KACVP55227,,TST Respose 14,i'm haitian,0.934026783,Frank,7,haitian,
stu_KFYJM61476,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 12,I like to play games.,0.934197123,Frank,28,positive,
stu_KFYJM61476,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 12,I like to play games.,0.934197123,Frank,24,positive,
stu_QACJQ31561,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 16,im 5'1 in a half,0.934394913,Frank,35,neutral,
stu_CHVFQ54169,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 2,I love staying up late,0.934821869,Frank,24,positive,
stu_XUDYN03051,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 2,I am short,0.935140358,Frank,35,neutral,
stu_LTSJK02079,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 16,my favorite candy is Reese's,0.935625473,Frank,24,positive,
stu_CLLRZ76280,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 7,I like to go to theme parks in summer,0.935656053,Frank,31,positive,
stu_CLLRZ76280,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 7,I like to go to theme parks in summer,0.935656053,Frank,24,positive,
stu_HLKZL24322,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 13,a sixth grader,0.936093274,Frank,22,sixthgrader,
stu_HLKZL24322,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 13,a sixth grader,0.936093274,Frank,4,child,
stu_HLKZL24322,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 13,a sixth grader,0.936093274,Frank,14,neutral,
stu_KJOZZ30475,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 9,My hair is dyed to be pink but now is blonde.,0.387315678,Clara,35,neutral,
stu_NZWIU92234,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 17,I love the color pink,0.936479455,Frank,24,positive,
stu_FQKSK24193,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 4,i am a middle child,0.936489393,Frank,12,neutral,
stu_FQKSK24193,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 4,i am a middle child,0.936489393,Frank,4,child,
stu_UYUIH18635,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 1,Im a 6th grade student,0.936719649,Frank,22,sixthgrader,
stu_UYUIH18635,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 1,Im a 6th grade student,0.936719649,Frank,14,neutral,
stu_EHLZF06092,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 14,I love basketballl,0.937169952,Frank,29,positive,
stu_EHLZF06092,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 14,I love basketballl,0.937169952,Frank,24,positive,
stu_YGBLH44260,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 9,I like to get straight to the point in things.,0.937205167,Frank,45,positive,
stu_YGBLH44260,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 9,I like to get straight to the point in things.,0.937205167,Frank,24,positive,
stu_WRQAA62017,cls_GIJEF48865,sch_KACVP55227,,TST Respose 12,I like games,0.937625966,Frank,28,positive,
stu_WRQAA62017,cls_GIJEF48865,sch_KACVP55227,,TST Respose 12,I like games,0.937625966,Frank,24,positive,
stu_QZOUO83023,cls_FBBRP25979,sch_QQLIR33891,YES,TST Respose 2,i play basketball,0.937631849,Frank,29,neutral,
stu_WZRKM29688,cls_HEBLM24075,sch_KACVP55227,,TST Respose 17,i have 3 cats and a chinchilla,0.937666572,Frank,32,none,
stu_ERQCY81201,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 19,I am a girl who has a cat,0.937685937,Frank,32,none,
stu_ERQCY81201,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 19,I am a girl who has a cat,0.937685937,Frank,2,girl,
stu_WAWDW95831,cls_SYHWK05211,sch_KACVP55227,,TST Respose 16,I love soccer tennis.,0.937729365,Frank,29,positive,
stu_WAWDW95831,cls_SYHWK05211,sch_KACVP55227,,TST Respose 16,I love soccer tennis.,0.937729365,Frank,24,positive,
stu_DKGHS98193,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 19,im from dorchester,0.938034093,Frank,9,city,
stu_OFAWH83528,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 6,i play video games,0.938046716,Frank,28,positive,
stu_JOVOI38701,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 10,I am a person who likes to play soccer.,0.938055663,Frank,29,positive,
stu_JOVOI38701,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 10,I am a person who likes to play soccer.,0.938055663,Frank,21,none,
stu_JOVOI38701,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 10,I am a person who likes to play soccer.,0.938055663,Frank,24,positive,
stu_UHXBA77476,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 16,I used to play soccer,0.93818012,Frank,29,neutral,
stu_WCANG48942,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 10,I am an all honors student =),0.938237948,Frank,43,positive,
stu_WCANG48942,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 10,I am an all honors student =),0.938237948,Frank,14,positive,
