stu_id,variable,Who am I?,code,valence
stu_ERQCY81201,TST Respose 14,I am a girl who loves braids but hates getting her hair done.,2.0,girl
stu_ERQCY81201,TST Respose 14,I am a girl who loves braids but hates getting her hair done.,24.0,positive
stu_SULZI60933,TST Respose 18,i like helping my friend on Mathia,25.0,positive
stu_SULZI60933,TST Respose 18,i like helping my friend on Mathia,10.0,positive
stu_FVHVM49769,TST Respose 17,i like lasagna,24.0,positive
stu_ANQAT24428,TST Respose 9,someone who likes pizza,24.0,positive
stu_VGJIS59600,TST Respose 8,my favorite season is Autumn,24.0,positive
stu_ANAWT41929,TST Respose 4,I love pizza,24.0,positive
stu_BDAZF88230,TST Respose 2,I am a reader,25.0,neutral
stu_FWPPR22255,TST Respose 4,I got 12 years old,4.0,12
stu_AQNHF52456,TST Respose 18,i have curly hair,35.0,neutral
stu_KCRZD23226,TST Respose 9,I like listening music,24.0,positive
stu_EHLZF06092,TST Respose 12,I love Jordans and nike,24.0,positive
stu_SOWGI28002,TST Respose 18,I am someone who loves perfume,30.0,positive
stu_SOWGI28002,TST Respose 18,I am someone who loves perfume,24.0,positive
stu_EHLZF06092,TST Respose 3,I am an english speaking person,25.0,neutral
stu_EHLZF06092,TST Respose 3,I am an english speaking person,22.0,speaksenglish
stu_THKBG93560,TST Respose 11,I'm a high Honor role student,43.0,positive
stu_THKBG93560,TST Respose 11,I'm a high Honor role student,14.0,positive
stu_LTSJK02079,TST Respose 2,I am a boy,2.0,boy
stu_PFDTL78462,TST Respose 5,I am Puerto Rican and Portuguese.,7.0,puerto rican and portuguese
stu_MIJEQ06664,TST Respose 5,I am funny,44.0,positive
stu_ROXAU39801,TST Respose 9,I am an all A student,43.0,positive
stu_ROXAU39801,TST Respose 9,I am an all A student,14.0,positive
stu_WBAVA84528,TST Respose 11,i like having sleepovers,31.0,positive
stu_WBAVA84528,TST Respose 11,i like having sleepovers,24.0,positive
stu_QPHPK12517,TST Respose 1,human,21.0,none
stu_ECYEC76336,TST Respose 15,I am a Honors student,43.0,positive
stu_ECYEC76336,TST Respose 15,I am a Honors student,14.0,positive
stu_HXXCS05602,TST Respose 13,i'm confindent,42.0,positive
stu_XHGVP79664,TST Respose 7,i have brown hair,35.0,neutral
stu_QCKDZ64012,TST Respose 4,Im fast,43.0,positive
stu_DZJHT48666,TST Respose 20,I like movies,24.0,positive
stu_VNSDU81090,TST Respose 11,my favorite food is peaches,24.0,positive
stu_OFAWH83528,TST Respose 16,I like playing outside,24.0,positive
stu_WCANG48942,TST Respose 16,I like water,24.0,positive
stu_TRKWP48352,TST Respose 7,I am a person who likes to play video games,28.0,positive
stu_TRKWP48352,TST Respose 7,I am a person who likes to play video games,21.0,none
stu_TRKWP48352,TST Respose 7,I am a person who likes to play video games,24.0,positive
stu_KJOZZ30475,TST Respose 5,I am a girl.,2.0,girl
stu_KOUYR40301,TST Respose 15,i like gym class,29.0,positive
stu_KOUYR40301,TST Respose 15,i like gym class,14.0,neutral
stu_KOUYR40301,TST Respose 15,i like gym class,24.0,positive
stu_RSKDK68207,TST Respose 15,I like to do the right things and do good deeds.,40.0,positive
stu_RSKDK68207,TST Respose 15,I like to do the right things and do good deeds.,24.0,positive
stu_YNVPH88845,TST Respose 20,I like to be nice,44.0,positive
stu_YNVPH88845,TST Respose 20,I like to be nice,23.0,positive
stu_CPVXX19825,TST Respose 3,I am a older brother,12.0,neutral
stu_CPVXX19825,TST Respose 3,I am a older brother,2.0,boy
stu_FTOYB42084,TST Respose 15,im a boy,2.0,boy
stu_IIOVZ06372,TST Respose 4,I like playing games,28.0,positive
stu_IIOVZ06372,TST Respose 4,I like playing games,24.0,positive
stu_OAZKI17777,TST Respose 4,[LETTER OF NAME],5.0,none
stu_LJAAE92948,TST Respose 17,I'm a good writer,25.0,positive
stu_HMQRZ27503,TST Respose 11,I am from hati,7.0,haitian
stu_WBAVA84528,TST Respose 17,i like wendys,24.0,positive
stu_KGOWI06896,TST Respose 3,I like to hang out with my friends,31.0,positive
stu_KGOWI06896,TST Respose 3,I like to hang out with my friends,10.0,positive
stu_KGOWI06896,TST Respose 3,I like to hang out with my friends,24.0,positive
stu_OFAWH83528,TST Respose 1,im a boy,2.0,boy
stu_FSPCV10901,TST Respose 11,I am smart.,43.0,positive
stu_CLLRZ76280,TST Respose 20,I like trying new things,24.0,positive
stu_ORUUL82324,TST Respose 12,I'm not very flexible,36.0,neutral
stu_WAWDW95831,TST Respose 4,I am a dog lover.,24.0,positive
stu_HEPWQ98561,TST Respose 6,my favorite food is lobster and the other is wingstop,24.0,positive
stu_MXNSB23169,TST Respose 17,I like sports.,29.0,positive
stu_MXNSB23169,TST Respose 17,I like sports.,24.0,positive
stu_ROXAU39801,TST Respose 15,I am a entrepreneur,13.0,neutral
stu_FUILC09238,TST Respose 2,Im african american,6.0,african american
stu_CPAQO78519,TST Respose 9,I am someone who love music,24.0,positive
stu_VUNQZ79892,TST Respose 16,im a momschild,12.0,neutral
stu_VUNQZ79892,TST Respose 16,im a momschild,4.0,child
stu_ZUARE93356,TST Respose 2,I like to make jokes,24.0,positive
stu_HEPWQ98561,TST Respose 1,"i am a girl,",2.0,girl
stu_WAFQN21754,TST Respose 4,I am a friend,10.0,positive
stu_HLKZL24322,TST Respose 6,a baseball player and,29.0,neutral
stu_FPTDO32773,TST Respose 9,A girl,2.0,girl
stu_XCKNQ66212,TST Respose 19,i have 2 siblings,12.0,neutral
stu_NYHDW07721,TST Respose 13,Volunteer of Youth Group,18.0,volunteer
stu_OCRTY88035,TST Respose 2,I am someone that has a sister.,12.0,neutral
stu_HEPWQ98561,TST Respose 7,i like my type of songs,24.0,positive
stu_RUBQU39803,TST Respose 7,i have beaufitual curly hair,35.0,positive
stu_PUNZK45438,TST Respose 13,i am couins,12.0,neutral
stu_QQAHK93946,TST Respose 7,I'm 4'10 or 4'11,35.0,neutral
stu_ZQMQQ26810,TST Respose 20,i am an animal person,24.0,positive
stu_ZQMQQ26810,TST Respose 20,i am an animal person,21.0,none
stu_RUBQU39803,TST Respose 17,i am in 6th grade,22.0,sixthgrader
stu_RUBQU39803,TST Respose 17,i am in 6th grade,4.0,child
stu_RUBQU39803,TST Respose 17,i am in 6th grade,14.0,neutral
stu_CTAZU65504,TST Respose 2,I am funny,44.0,positive
stu_YPZIM54297,TST Respose 14,I am a swimmer,29.0,neutral
stu_KCDEU07486,TST Respose 8,I am 13 years old.,4.0,13
stu_RSKDK68207,TST Respose 5,I was born on [DATE],48.0,none
stu_VOXTG50835,TST Respose 15,I like water,24.0,positive
stu_IGLSS89625,TST Respose 16,ecdfvrgth,48.0,none
stu_NYHDW07721,TST Respose 16,Hatitan,7.0,haitian
stu_WCANG48942,TST Respose 18,I like water,24.0,positive
stu_FBOFA96484,TST Respose 7,i am helpful,44.0,positive
stu_WDDQQ92015,TST Respose 5,i am a student,14.0,neutral
stu_SJXEZ38047,TST Respose 12,I am in grade 6,22.0,sixthgrader
stu_SJXEZ38047,TST Respose 12,I am in grade 6,4.0,child
stu_SJXEZ38047,TST Respose 12,I am in grade 6,14.0,neutral
stu_IKUOQ66846,TST Respose 12,I work with my dad,13.0,neutral.neutral
stu_IKUOQ66846,TST Respose 12,I work with my dad,12.0,neutral.neutral
stu_GCHCS91000,TST Respose 2,i am a boy,2.0,boy
stu_BDAZF88230,TST Respose 12,I am intelligent,43.0,positive
stu_CPBCK00658,TST Respose 3,I like games,28.0,positive
stu_CPBCK00658,TST Respose 3,I like games,24.0,positive
stu_AQNHF52456,TST Respose 10,lightskin,6.0,black
stu_QEGJI54214,TST Respose 11,i am a caverde,7.0,cape verdean
stu_OFWAG94272,TST Respose 4,Kind person,44.0,positive
stu_OFWAG94272,TST Respose 4,Kind person,21.0,none
stu_LNFOE66635,TST Respose 18,a good kid,40.0,positive
stu_LNFOE66635,TST Respose 18,a good kid,4.0,child
stu_CHVFQ54169,TST Respose 18,I Love pupies.,24.0,positive
stu_YNVPH88845,TST Respose 2,I am the middle child,12.0,neutral
stu_YNVPH88845,TST Respose 2,I am the middle child,4.0,child
stu_GXMFA19655,TST Respose 8,i am smart,43.0,positive
stu_RUBQU39803,TST Respose 16,i ama warrior for food,48.0,none
stu_VQFBG95862,TST Respose 5,i am a person with patieonce,45.0,positive
stu_VQFBG95862,TST Respose 5,i am a person with patieonce,21.0,none
stu_ZYUDW82089,TST Respose 6,i am over 4 ft tall,35.0,neutral
stu_UEYTM01990,TST Respose 19,I hate makeup,30.0,negative
stu_QFXDD68186,TST Respose 4,Im a person,21.0,none
stu_KWLPL21630,TST Respose 1,I'm learning Eaglish.,25.0,neutral
stu_KWLPL21630,TST Respose 1,I'm learning Eaglish.,22.0,speaksenglish
stu_CTAZU65504,TST Respose 3,I am respectful,44.0,positive
stu_LNFOE66635,TST Respose 11,lucky to be alive,45.0,positive
stu_FUILC09238,TST Respose 3,i play football,29.0,neutral
stu_LTSJK02079,TST Respose 15,"My favorite fruits are raspberry, orange, and pineapple",24.0,positive
stu_ECYEC76336,TST Respose 10,I am athletic,29.0,neutral
stu_CPBCK00658,TST Respose 5,I'm a student,14.0,neutral
stu_CETOG17008,TST Respose 11,[FIRST NAME],5.0,none
stu_HXXCS05602,TST Respose 1,i'm good at reading,25.0,positive
stu_TDURA35752,TST Respose 2,I am an only child,12.0,neutral
stu_EUIXK95276,TST Respose 12,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",31.0,positive
stu_EUIXK95276,TST Respose 12,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",14.0,neutral
stu_EUIXK95276,TST Respose 12,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",24.0,positive
stu_EUIXK95276,TST Respose 12,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",26.0,positive
stu_EUIXK95276,TST Respose 12,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",29.0,positive
stu_CINVJ49388,TST Respose 13,reserved,44.0,neutral
stu_JPMJO86637,TST Respose 14,I love helping people when they need help.,44.0,positive
stu_JPMJO86637,TST Respose 14,I love helping people when they need help.,24.0,positive
stu_ORUUL82324,TST Respose 8,I have 2 brothers,12.0,neutral
stu_KOUYR40301,TST Respose 4,i dislike math,25.0,negative
stu_KOUYR40301,TST Respose 4,i dislike math,24.0,negative
stu_JVLXZ63894,TST Respose 12,[TEACHER] student,14.0,neutral
stu_NZWIU92234,TST Respose 15,I like math,25.0,positive
stu_NZWIU92234,TST Respose 15,I like math,24.0,positive
stu_FWPPR22255,TST Respose 16,I love school,25.0,positive
stu_FWPPR22255,TST Respose 16,I love school,14.0,positive
stu_FWPPR22255,TST Respose 16,I love school,24.0,positive
stu_KOUYR40301,TST Respose 3,I am a girl,2.0,girl
stu_AHWRN95528,TST Respose 14,I am someone who likes comic's,24.0,positive
stu_ANQAT24428,TST Respose 16,somebody who is named after my dad,12.0,neutral
stu_BDAZF88230,TST Respose 4,I am currently learning chinese,25.0,neutral
stu_BDAZF88230,TST Respose 4,I am currently learning chinese,22.0,learningchinese
stu_WPVZY01902,TST Respose 10,I like fortnite.,28.0,positive
stu_WPVZY01902,TST Respose 10,I like fortnite.,24.0,positive
stu_XSQUV53095,TST Respose 8,I AM [FIRST NAME] A ARTIST,26.0,positive
stu_XSQUV53095,TST Respose 8,I AM [FIRST NAME] A ARTIST,5.0,none
stu_FQKSK24193,TST Respose 7,i like on my block,24.0,positive
stu_FUILC09238,TST Respose 17,i don't like school,24.0,negative
stu_FUILC09238,TST Respose 17,i don't like school,14.0,negative
stu_PXDPN73068,TST Respose 9,I play games,28.0,positive
stu_PXDPN73068,TST Respose 9,I play games,24.0,positive
stu_ABSGH36082,TST Respose 10,I want to go to New York City,48.0,none
stu_TSQUQ54202,TST Respose 9,I don't want to be a teacher.,13.0,negative
stu_EXNUN73314,TST Respose 18,I am focused on things I like,42.0,positive
stu_WDDQQ92015,TST Respose 13,i am a student,14.0,neutral
stu_RDPGG44681,TST Respose 19,I love planning my future,31.0,positive
stu_RDPGG44681,TST Respose 19,I love planning my future,24.0,positive
stu_MMNSJ38829,TST Respose 13,I like to have sleepovers.,31.0,positive
stu_MMNSJ38829,TST Respose 13,I like to have sleepovers.,24.0,positive
stu_VSSOO37726,TST Respose 14,i like to talk queit to people,44.0,positive
stu_VSSOO37726,TST Respose 14,i like to talk queit to people,24.0,positive
stu_SJNFF34466,TST Respose 20,ive NEVER bullied,44.0,positive
stu_QZOUO83023,TST Respose 14,l love to travel,33.0,positive
stu_QZOUO83023,TST Respose 14,l love to travel,24.0,positive
stu_PFDTL78462,TST Respose 8,"My lucky number is 5 or 6, or 56",48.0,none
stu_FSPCV10901,TST Respose 15,I like to do art.,26.0,positive
stu_FSPCV10901,TST Respose 15,I like to do art.,24.0,positive
stu_HVWUJ52450,TST Respose 19,i like music,24.0,positive
stu_IGLSS89625,TST Respose 8,i don't like lunch,24.0,negative
stu_FHADA27602,TST Respose 8,i am a kind person,44.0,positive
stu_FHADA27602,TST Respose 8,i am a kind person,21.0,none
stu_QQMSX84242,TST Respose 10,an anime nerd,24.0,positive
stu_PNNIR08301,TST Respose 4,I am Asian.,6.0,asian
stu_CNIFN64507,TST Respose 18,im a sagittarius,22.0,astrology
stu_CWJCN88700,TST Respose 8,I am kind,44.0,positive
stu_KFYJM61476,TST Respose 19,I love animals.,24.0,positive
stu_FBOFA96484,TST Respose 16,My second fav color is Green,24.0,positive
stu_GXIYC47970,TST Respose 9,I am someone who likes watermelon,24.0,positive
stu_FHADA27602,TST Respose 6,i have a couple friends.,10.0,positive
stu_EHYTZ32137,TST Respose 19,i'm a sister to a younger brother and sister,12.0,neutral
stu_EHYTZ32137,TST Respose 19,i'm a sister to a younger brother and sister,2.0,girl
stu_CAGAM03126,TST Respose 7,I am a person who likes pastel colors.,24.0,positive
stu_DUOEM76163,TST Respose 9,I have a cat and 3 beta fish,32.0,none
stu_ZQMQQ26810,TST Respose 12,i like my playstation,28.0,positive
stu_ZQMQQ26810,TST Respose 12,i like my playstation,24.0,positive
stu_CAGAM03126,TST Respose 15,I'm a person who likes talking with my friends.,24.0,positive
stu_CAGAM03126,TST Respose 15,I'm a person who likes talking with my friends.,10.0,positive
stu_CAGAM03126,TST Respose 15,I'm a person who likes talking with my friends.,21.0,none
stu_UJNMI16598,TST Respose 4,Cook,31.0,neutral
stu_WYTLH51489,TST Respose 2,I am a student,14.0,neutral
stu_ERQCY81201,TST Respose 6,I am a person of color.,21.0,none
stu_ERQCY81201,TST Respose 6,I am a person of color.,6.0,ofcolor
stu_MKGYA55892,TST Respose 9,art,48.0,none
stu_CULOH75877,TST Respose 15,I play golf,29.0,neutral
stu_SOWGI28002,TST Respose 13,I am someone who loves hot chips,24.0,positive
stu_GXIYC47970,TST Respose 10,I am someone who has pesos,32.0,none
stu_NZWIU92234,TST Respose 20,I want to be a doctor,13.0,neutral
stu_FBOFA96484,TST Respose 19,i am a person whose parents are from another country,21.0,none
stu_FBOFA96484,TST Respose 19,i am a person whose parents are from another country,12.0,neutral
stu_MYCLF44200,TST Respose 14,I like kai cerat.,28.0,positive
stu_MYCLF44200,TST Respose 14,I like kai cerat.,24.0,positive
stu_CWJCN88700,TST Respose 10,I am about to be in 8th grade,22.0,seventhgrader
stu_CWJCN88700,TST Respose 10,I am about to be in 8th grade,4.0,child
stu_CWJCN88700,TST Respose 10,I am about to be in 8th grade,14.0,neutral
stu_WZRKM29688,TST Respose 15,i hate 95% of my school,25.0,negative
stu_WZRKM29688,TST Respose 15,i hate 95% of my school,14.0,negative
stu_WZRKM29688,TST Respose 15,i hate 95% of my school,24.0,negative
stu_CHVFQ54169,TST Respose 9,I love to dance .,26.0,positive
stu_CHVFQ54169,TST Respose 9,I love to dance .,24.0,posieive
stu_PXDPN73068,TST Respose 20,I enjoy gym.,29.0,positive
stu_PXDPN73068,TST Respose 20,I enjoy gym.,24.0,positive
stu_WDDQQ92015,TST Respose 1,i am a student,14.0,neutral
stu_FUILC09238,TST Respose 8,A skinny person,35.0,neutral
stu_FUILC09238,TST Respose 8,A skinny person,21.0,none
stu_SJXEZ38047,TST Respose 2,I'm 11 years old,4.0,11
stu_KWMWG76590,TST Respose 5,i love doing work,25.0,positive
stu_KWMWG76590,TST Respose 5,i love doing work,24.0,positive
stu_VOXTG50835,TST Respose 14,I like mcdonalds,24.0,positive
stu_UEVQJ25414,TST Respose 17,im the oldest,48.0,none
stu_OFWAG94272,TST Respose 16,I play tennis,29.0,neutral
stu_CPVXX19825,TST Respose 16,I like the baltimore ravens,24.0,positive
stu_WAFQN21754,TST Respose 12,I am respectful,44.0,positive
stu_HLKZL24322,TST Respose 3,a student,14.0,neutral
stu_NWVEW24693,TST Respose 6,I love gift cards.,24.0,positive
stu_VOXTG50835,TST Respose 10,I been to puert rico,22.0,been to puerto rico
stu_EHXGF51692,TST Respose 5,I am a hard-worker.,41.0,positive
stu_CDXSC86692,TST Respose 13,I am the person that like soda,24.0,positive
stu_CDXSC86692,TST Respose 13,I am the person that like soda,21.0,none
stu_KCRZD23226,TST Respose 11,I like to get help at school,25.0,positive
stu_KCRZD23226,TST Respose 11,I like to get help at school,14.0,neutral
stu_KCRZD23226,TST Respose 11,I like to get help at school,24.0,positive
stu_SAOLH99639,TST Respose 12,a boy who has a nice brother,12.0,positive
stu_SAOLH99639,TST Respose 12,a boy who has a nice brother,2.0,boy
stu_XKMAG80800,TST Respose 10,A Prankster,44.0,neutral
stu_PUNZK45438,TST Respose 15,i live in a house,48.0,none
stu_IDHIE84911,TST Respose 12,i love to elepe,48.0,none
stu_IGWBR81023,TST Respose 6,i speaking three languages,25.0,neutral
stu_IGWBR81023,TST Respose 6,i speaking three languages,22.0,trilingual
stu_DZJHT48666,TST Respose 2,Jamaican/Trinidad,7.0,jamaican and trinidadian
stu_NWRRC44615,TST Respose 14,i like myself,24.0,positive
stu_NWRRC44615,TST Respose 14,i like myself,19.0,none
stu_QHOON52054,TST Respose 18,I am a lover,44.0,positive
stu_WRQAA62017,TST Respose 15,I dont like chores,24.0,negative
stu_QFXDD68186,TST Respose 2,I'm a kid,4.0,child
stu_DJCZE13885,TST Respose 5,My favorite color is purple.,24.0,positive
stu_XHPVX80161,TST Respose 10,i am my grandmothers grandson,12.0,neutral
stu_XHPVX80161,TST Respose 10,i am my grandmothers grandson,2.0,boy
stu_JOKOV89559,TST Respose 11,I am someone who loves playing with my family,24.0,positive
stu_JOKOV89559,TST Respose 11,I am someone who loves playing with my family,12.0,positive
stu_CQRFU18177,TST Respose 11,I don't like math,25.0,negative
stu_CQRFU18177,TST Respose 11,I don't like math,24.0,negative
stu_ZQMQQ26810,TST Respose 7,im a fun poerson,44.0,positive
stu_ZQMQQ26810,TST Respose 7,im a fun poerson,21.0,none
stu_HXXCS05602,TST Respose 2,i;m the youngest sister,12.0,neutral
stu_HXXCS05602,TST Respose 2,i;m the youngest sister,2.0,girl
stu_QQMSX84242,TST Respose 1,A minor,4.0,child
stu_IGLSS89625,TST Respose 4,i like roblox,28.0,positive
stu_IGLSS89625,TST Respose 4,i like roblox,24.0,positive
stu_NMWSA27732,TST Respose 2,I'm 12 years old,4.0,12
stu_IGLSS89625,TST Respose 17,efrtgyju7,48.0,none
stu_SQLXP95993,TST Respose 18,I speak two LANGUEGES,25.0,neutral
stu_SQLXP95993,TST Respose 18,I speak two LANGUEGES,22.0,bilingual
stu_PKXZK94759,TST Respose 1,I'm a girl,2.0,girl
stu_CDXSC86692,TST Respose 16,i am the person that like going to my friends house,31.0,positive
stu_CDXSC86692,TST Respose 16,i am the person that like going to my friends house,10.0,positive
